"","symbol","date","open","close"
"1086","BTC","2016-04-17",430.64,427.4
"1087","BTC","2016-04-18",427.61,428.59
"1088","BTC","2016-04-19",428.7,435.51
"1089","BTC","2016-04-20",435.32,441.39
"1090","BTC","2016-04-21",441.42,449.42
"1091","BTC","2016-04-22",449.69,445.74
"1092","BTC","2016-04-23",445.86,450.28
"1093","BTC","2016-04-24",450.56,458.55
"1094","BTC","2016-04-25",459.12,461.43
"1095","BTC","2016-04-26",461.65,466.09
"1096","BTC","2016-04-27",466.26,444.69
"1097","BTC","2016-04-28",445.04,449.01
"1098","BTC","2016-04-29",449.41,455.1
"1099","BTC","2016-04-30",455.18,448.32
"1100","BTC","2016-05-01",448.48,451.88
"1101","BTC","2016-05-02",451.93,444.67
"1102","BTC","2016-05-03",444.73,450.3
"1103","BTC","2016-05-04",450.18,446.72
"1104","BTC","2016-05-05",446.71,447.98
"1105","BTC","2016-05-06",447.94,459.6
"1106","BTC","2016-05-07",459.64,458.54
"1107","BTC","2016-05-08",458.43,458.55
"1108","BTC","2016-05-09",458.21,460.48
"1109","BTC","2016-05-10",460.52,450.89
"1110","BTC","2016-05-11",450.86,452.73
"1111","BTC","2016-05-12",452.45,454.77
"1112","BTC","2016-05-13",454.85,455.67
"1113","BTC","2016-05-14",455.82,455.67
"1114","BTC","2016-05-15",455.76,457.57
"1115","BTC","2016-05-16",457.59,454.16
"1116","BTC","2016-05-17",454.01,453.78
"1117","BTC","2016-05-18",453.69,454.62
"1118","BTC","2016-05-19",454.52,438.71
"1119","BTC","2016-05-20",437.79,442.68
"1120","BTC","2016-05-21",442.97,443.19
"1121","BTC","2016-05-22",443.22,439.32
"1122","BTC","2016-05-23",439.35,444.15
"1123","BTC","2016-05-24",444.29,445.98
"1124","BTC","2016-05-25",446.06,449.6
"1125","BTC","2016-05-26",449.67,453.38
"1126","BTC","2016-05-27",453.52,473.46
"1127","BTC","2016-05-28",473.03,530.04
"1128","BTC","2016-05-29",527.48,526.23
"1129","BTC","2016-05-30",528.47,533.86
"1130","BTC","2016-05-31",534.19,531.39
"1131","BTC","2016-06-01",531.11,536.92
"1132","BTC","2016-06-02",536.52,537.97
"1133","BTC","2016-06-03",537.68,569.19
"1134","BTC","2016-06-04",569.71,572.73
"1135","BTC","2016-06-05",573.31,574.98
"1136","BTC","2016-06-06",574.6,585.54
"1137","BTC","2016-06-07",585.45,576.6
"1138","BTC","2016-06-08",577.17,581.65
"1139","BTC","2016-06-09",582.2,574.63
"1140","BTC","2016-06-10",575.84,577.47
"1141","BTC","2016-06-11",578.67,606.73
"1142","BTC","2016-06-12",609.68,672.78
